freq,statinfo,unit,isced11,life_sat,sex,age,geo,time,value
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Spain,2023,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Spain,2024,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Spain,2025,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2013,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2018,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2021,6.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2022,6.6
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2023,6.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2024,6.6
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,France,2025,7.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2013,
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2018,5.6
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2021,6.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2022,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2023,7.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2024,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Croatia,2025,8.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2013,6.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2018,6.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2021,6.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2022,7.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2023,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2024,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Italy,2025,7.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2013,5.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2018,6.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2021,6.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2022,7.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2023,6.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2024,6.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Cyprus,2025,7.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2013,6.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2018,7.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2021,6.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2022,7.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2023,6.8
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2024,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Latvia,2025,7.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2013,6.8
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2018,
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2021,6.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2022,5.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2023,
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2024,
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Lithuania,2025,
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2013,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2018,7.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2021,8.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2022,6.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2023,7.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2024,7.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Luxembourg,2025,7.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2013,5.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2018,6.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2021,5.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2022,6.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2023,6.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2024,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Hungary,2025,6.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2013,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2018,6.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2021,6.9
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2022,7.6
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2023,7.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2024,7.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Malta,2025,7.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2013,7.0
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2018,7.7
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2021,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2022,7.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2023,6.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2024,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Netherlands,2025,6.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2013,7.1
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2018,7.4
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2021,8.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2022,8.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2023,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2024,7.3
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Austria,2025,7.5
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Poland,2013,7.2
Annual,Average,Rating (0-10),"Less than primary, primary and lower secondary education (levels 0-2)",Life as a whole,Total,From 20 to 24 years,Poland,2018,7.6
